moves,runtime
2156,7.096426010131836
9224,86.66251921653748
1755,4.090719938278198
9123,85.30366277694702
3303,9.379324913024902
9251,59.42262077331543
9182,58.7531099319458
9171,59.905492067337036
4491,14.344233989715576
9185,74.88680601119995
9245,71.97546911239624
9063,60.873672008514404
8631,55.94360280036926
1428,1.9551417827606201
7773,45.2927348613739
7894,44.57860517501831
9286,60.24519419670105
861,0.9473190307617188
9151,60.05785512924194
2206,4.124254941940308
5736,25.005892992019653
7984,45.64480996131897
8629,60.02481484413147
9290,59.37057828903198
842,0.8515760898590088
9112,60.29428696632385
9104,60.33358883857727
4486,14.995280981063843
9193,59.69781708717346
9171,59.6715247631073
9285,60.31424903869629
9135,60.14401912689209
3912,11.509405851364136
9050,58.7601158618927
9316,58.722023248672485
9060,59.72977685928345
1620,2.2900781631469727
9033,61.49574303627014
9210,58.88305306434631
7979,46.52725386619568
9127,60.25496220588684
9077,59.104756116867065
5098,60.96571707725525
4101,12.865829229354858
987,1.1023001670837402
9271,60.197213888168335
7506,40.6780149936676
3463,10.461971044540405
8845,60.70904803276062
7109,38.336345195770264
4752,16.472562789916992
9259,59.822322845458984
8902,60.11016917228699
8745,59.82244682312012
3101,7.942344903945923
5355,20.63028573989868
3447,10.100815057754517
9252,59.67032718658447
4697,16.49035906791687
8987,61.68328499794006
9199,61.05546498298645
4926,18.861730098724365
5413,21.438698291778564
6224,33.055108070373535
630,0.5185480117797852
9083,59.182159185409546
9156,59.46014475822449
925,1.0291550159454346
9158,60.170263051986694
9250,59.73340201377869
9213,59.10491967201233
780,0.7329130172729492
2200,3.8304567337036133
2190,5.487750768661499
8968,59.236695766448975
9191,59.668262004852295
1300,1.6259996891021729
9131,59.605791091918945
9136,60.719223976135254
560,0.45514798164367676
6513,31.203166007995605
1344,1.7699792385101318
9183,59.57356286048889
8851,59.85237503051758
9012,59.127960205078125
1019,1.0722289085388184
1658,2.988201856613159
9275,59.3719847202301
1329,1.8895502090454102
2832,6.722424030303955
9090,60.934130907058716
1068,1.268388032913208
969,0.9615170955657959
9176,58.60848307609558
9161,58.54591202735901
9261,60.827483892440796
5138,19.63760471343994
8950,59.43412113189697
2248,4.055281162261963
2385,5.015552997589111
