moves,runtime
123,0.7297687530517578
174,8.038803100585938
134,25.570713996887207
419,16.058991193771362
300,6.858062028884888
276,2.1523377895355225
288,1.829810380935669
152,0.29832911491394043
260,0.7190308570861816
243,1.2103939056396484
293,2.9723851680755615
250,0.7733891010284424
347,2.5891637802124023
122,11.938868045806885
282,2.215245008468628
230,0.3307950496673584
210,0.4489731788635254
249,3.8562679290771484
281,10.28926396369934
167,4.141772031784058
114,0.4058670997619629
188,0.2787630558013916
470,4.767459154129028
343,27.43411612510681
238,8.143409013748169
93,0.11769604682922363
471,2.5875840187072754
216,8.334678173065186
269,2.1057629585266113
181,7.026031017303467
134,26.235658884048462
106,0.08316302299499512
405,26.69790291786194
348,26.64368510246277
286,27.77210307121277
161,1.7036762237548828
295,2.057581901550293
229,0.9753909111022949
196,0.5680792331695557
262,26.991554975509644
388,2.1583049297332764
375,17.605417251586914
290,8.980808019638062
230,24.398253679275513
298,28.1165828704834
94,0.11025524139404297
257,5.758328914642334
180,1.8183259963989258
235,3.900290012359619
281,26.510156869888306
391,27.3692409992218
115,0.3451368808746338
219,11.16544485092163
201,1.5005991458892822
240,4.044087886810303
248,2.9901959896087646
277,5.055063962936401
367,27.22197914123535
183,0.7126259803771973
441,0.6986532211303711
149,0.2097330093383789
298,0.5903720855712891
209,2.3567187786102295
351,7.9625468254089355
298,1.0286009311676025
120,0.7273170948028564
224,0.4243481159210205
239,0.1964092254638672
49,23.980509042739868
84,24.555685997009277
275,1.0989439487457275
122,0.1459040641784668
134,1.601715087890625
161,5.735080242156982
348,3.9055089950561523
249,6.880169868469238
155,24.11493706703186
276,0.6462719440460205
159,0.613394021987915
224,22.844871044158936
283,1.942566156387329
204,0.6854851245880127
250,0.192641019821167
386,24.32622480392456
495,6.9203150272369385
241,1.257317066192627
134,1.1907436847686768
165,0.25010180473327637
189,1.8154370784759521
246,0.6315782070159912
206,2.0705180168151855
238,0.26897311210632324
380,22.900874137878418
151,0.9182946681976318
92,24.146987915039062
60,23.918606281280518
299,1.1378412246704102
341,0.4507441520690918
298,8.04413104057312
274,4.945090055465698
