0
7599
28172
3178
27782
3801
6803
11551
709
26553
13940
27784
6010
7656
25039
21386
30663
4045
5654
1696
17753
52601
21494
36351
12238
60268
3176
12109
16577
12003
9084
17522
5260
34657
10512
13133
10081
11401
12371
18839
28511
10975
12838
3578
14802
4666
8038
2189
3425
6948
2367
9373
6212
7188
8471
30426
699
4589
16205
21156
16273
6082
11853
4262
64705
65807
15942
45372
8687
28285
58955
16741
3613
3025
18655
20317
24675
12149
11810
4492
2620
22319
9206
40494
16990
28604
17885
15130
22197
6909
1776
4529
2992
2760
745
20696
1848
11747
17331
27530
6909
5108
1713
25789
13838
10606
11966
15120
6379
3941
861
17432
2159
21294
2760
16563
13472
12184
5909
4660
24061
11269
3632
24633
15070
700
10991
28883
2297
3546
4446
5444
12930
44714
5890
6874
1487
19787
26013
22749
17758
13234
4622
6565
6397
7382
10260
7145
15178
31486
4740
2093
1968
15185
842
1377
7144
6580
28134
29841
1034
29454
15167
7855
11611
12810
2407
2987
23471
6759
13469
11459
6363
17219
4481
1016
8709
5123
44469
30105
17007
5826
563
15255
18216
13679
5316
5253
21449
5507
1061
19822
722
13193
951
6569
5340
8107
18476
20438
27210
3176
6106
7882
10837
23884
9886
10775
44767
27333
34922
1622
8903
20321
13552
2430
1591
9370
18162
31883
31684
3155
22806
3250
23044
3201
5748
9631
17539
34477
23958
21476
11662
1228
15133
5316
1349
7399
18663
5753
3405
1951
27465
25769
8604
21484
24787
52772
22841
4161
11414
17818
2266
17906
7801
7013
7598
2331
9939
13780
21480
29866
12373
17217
12801
2066
21045
8433
21753
12941
777
7854
1325
6177
3924
5197
1218
10203
19186
4022
16085
8212
566
698
710
18387
13999
14270
12925
4342
61383
25170
7835
1001
2619
20117
15901
9987
1755
13992
2484
2510
5060
11461
31058
5160
2878
10226
7931
12099
6671
5774
14050
5885
15628
4610
20705
1642
19109
2010
1306
2623
2079
888
15837
1362
9853
6629
1285
24555
20062
9883
41208
13439
7339
41901
19595
20116
16866
10648
7335
4638
17094
23550
2286
17853
15271
10605
7479
12650
712
21429
8735
18923
1371
14186
18283
2245
848
3939
3640
11419
48087
11818
1218
5614
26054
2651
1378
6194
14081
2991
3732
5250
3603
1551
23925
3971
10103
20440
4597
3748
5524
3114
10217
9844
2628
9812
5098
17331
46684
4879
4301
22310
13043
1567
3925
16962
925
10484
1081
37094
1836
17170
5882
716
13837
16649
1743
10503
69021
25108
4528
12276
4804
7866
7398
3818
24568
13594
10150
3860
46337
17386
3400
11152
82042
3386
1771
17084
11350
6110
5484
9374
2873
6320
28602
244
2245
27193
9425
5509
6723
13251
9074
8179
7238
4627
1679
23217
5577
3338
2244
16902
19682
44445
3766
5569
10942
54462
25525
7418
10853
9783
31118
4371
4561
16441
2791
1303
4251
2541
922
1910
12934
27700
2021
3005
19652
5256
10171
21162
5447
40903
3341
22740
19365
8626
2701
7467
15038
30876
13685
741
3268
13675
9518
19626
7826
4590
6060
6477
8816
16684
5555
9035
4056
8555
10128
9220
10467
24451
45263
9303
18474
21409
21676
11597
2488
10275
10791
669
39835
1165
7744
33070
10101
10213
59088
4454
11346
16697
2978
4728
5019
3022
462
18319
2224
4751
18345
775
1089
3894
3329
12672
3961
36918
12337
9221
934
5563
10960
6543
38029
4102
1990
13461
13526
16692
3618
16848
7604
3731
10781
356
15479
17569
671
5720
37412
1391
10072
22971
12791
55429
27660
7861
4256
25469
440
38415
281
607
1099
9845
14605
5939
581
2417
63180
10803
6786
1501
4861
21182
6980
5764
11151
2163
6059
23951
2986
6562
2929
23787
13872
25471
11350
6161
33057
20121
9375
12815
26440
3326
16715
9037
3953
7303
4554
13414
9531
3200
12980
47673
5356
7680
4880
19102
11787
42429
731
21119
62546
43251
25839
15922
18271
8769
1319
20656
4742
3496
16969
18599
9002
14779
3661
1046
8381
39165
25979
10250
6662
3833
6863
13910
19372
9991
1766
6375
27732
13727
3533
9148
15915
7882
19134
45487
6473
6622
8787
10610
1113
2934
2377
3264
12308
28149
7402
1491
11305
17769
17097
1329
19115
21922
5463
3509
5800
30046
12761
10706
5472
5276
7802
8712
922
21635
1660
1151
23852
6899
28670
2735
34152
16443
1937
22416
7864
23119
13714
4549
3705
9503
3489
11299
13519
2361
634
1440
2590
12087
